ID	XLAMB	YLAMB	ALT	BETA
637	202000	530000	-1	0.0299968
638	206000	530000	0	0.00198798
639	210000	530000	0	0.00343365
640	214000	530000	0	0.00786514
641	218000	530000	1	0.0202737
642	222000	530000	7	0.0146844
643	226000	530000	11	0.0043196
644	230000	530000	12	0.0733222
645	234000	530000	13	2.02E-05
646	238000	530000	14	1.62E-05
647	242000	530000	14	0.00736331
648	246000	530000	13	0.0157456
649	250000	530000	13	0.00696889
650	254000	530000	14	0.0509292
651	258000	530000	18	0.243572
652	262000	530000	20	0.145856
653	266000	530000	15	0.0186278
654	270000	530000	16	0.017336
655	106000	526000	3	0.0126613
656	110000	526000	0	0.0664992
657	114000	526000	0	0.100276
658	118000	526000	0	0.0242188
659	122000	526000	0	0.00184044
660	126000	526000	0	0.0744986
661	130000	526000	0	0.0220298
662	134000	526000	-1	0.0136405
663	138000	526000	-1	0.0828261
664	142000	526000	-2	0.0134286
665	146000	526000	-1	0.0424529
666	150000	526000	0	0.0696269
667	170000	526000	-3	0.0180418
668	174000	526000	-3	0.00805573
669	178000	526000	-3	0.0931109
670	182000	526000	-2	0.0863939
671	186000	526000	-2	0.0436751
672	190000	526000	-2	0.00394178
673	194000	526000	0	0.0189412
674	198000	526000	0	0.0456289
675	202000	526000	-1	0.0537696
676	206000	526000	0	0.0386234
677	210000	526000	0	0.107223
678	214000	526000	1	0.0207481
679	218000	526000	1	0.00131274
680	222000	526000	8	0.00492845
681	226000	526000	8	0.102907
682	230000	526000	11	0.282469
683	234000	526000	12	0.0387376
684	238000	526000	13	0.0368082
685	242000	526000	12	0.00934493
686	246000	526000	12	0.0215687
687	250000	526000	11	0.0001535
688	254000	526000	13	0.0469634
689	258000	526000	14	0.0367145
690	262000	526000	18	0.0489184
691	266000	526000	16	0.0512849
692	106000	522000	11	0.00206375
693	110000	522000	0	0.0470476
694	114000	522000	0	0.117961
695	118000	522000	0	0.212163
696	122000	522000	-1	0.0493309
697	126000	522000	-1	0.015196
698	130000	522000	0	0.0575355
699	134000	522000	-1	0.088496
700	138000	522000	0	0.0557904
701	142000	522000	0	0.093912
702	146000	522000	0	0.177784
703	170000	522000	-1	0.0217262
704	174000	522000	-4	0.0100218
705	178000	522000	-3	0.101742
706	182000	522000	-3	0.0378412
707	186000	522000	-2	1.40E-06
708	190000	522000	-1	0.0097674
709	194000	522000	0	0.0559898
710	198000	522000	0	0.0606819
