ID	XLAMB	YLAMB	ALT	BETA
669	178000	526000	-3	0.2521
670	182000	526000	-2	0.2208
671	186000	526000	-2	0.201
672	190000	526000	-2	0.1781
673	194000	526000	0	0.1818
674	198000	526000	0	0.0553
675	202000	526000	-1	0.1156
676	206000	526000	0	0.1751
677	210000	526000	0	0.2478
678	214000	526000	1	0.1859
679	218000	526000	1	0.1668
680	222000	526000	8	0.0908
681	226000	526000	8	0.242
682	230000	526000	11	0.3929
683	234000	526000	12	0.209
684	238000	526000	13	0.2101
685	242000	526000	12	0.1678
686	246000	526000	12	0.2211
687	250000	526000	11	0.1772
688	254000	526000	13	0.2087
689	258000	526000	14	0.1997
690	262000	526000	18	0.2136
691	266000	526000	16	0.1692
692	106000	522000	11	0.0026
693	110000	522000	0	0.1754
694	114000	522000	0	0.2324
695	118000	522000	0	0.3315
696	122000	522000	-1	0.2171
697	126000	522000	-1	0.1829
698	130000	522000	0	0.2341
699	134000	522000	-1	0.2591
700	138000	522000	0	0.2238
701	142000	522000	0	0.2622
702	146000	522000	0	0.2472
703	170000	522000	-1	0.1139
704	174000	522000	-4	0.1708
705	178000	522000	-3	0.2391
706	182000	522000	-3	0.1942
707	186000	522000	-2	0.1655
708	190000	522000	-1	0.1013
709	194000	522000	0	0.1878
710	198000	522000	0	0.0447
711	202000	522000	0	0.0413
712	206000	522000	0	0.176
713	210000	522000	0	0.2914
714	214000	522000	1	0.189
715	218000	522000	2	0.1789
716	222000	522000	3	0.1571
717	226000	522000	10	0.174
718	230000	522000	10	0.1649
719	234000	522000	11	0.1707
720	238000	522000	9	0.1777
721	242000	522000	9	0.1512
722	246000	522000	10	0.2547
723	250000	522000	9	0.1972
724	254000	522000	11	0.2236
725	258000	522000	13	0.196
726	262000	522000	15	0.1685
727	266000	522000	17	0.0337
728	102000	518000	0	0
729	106000	518000	4	0.0879
730	110000	518000	0	0.2902
731	114000	518000	0	0.3338
732	118000	518000	-1	0.2622
733	122000	518000	-1	0.1993
734	126000	518000	-1	0.1942
735	130000	518000	-2	0.2282
736	134000	518000	0	0.3525
737	138000	518000	0	0.205
738	142000	518000	0	0.1866
739	170000	518000	0	0.1896
740	174000	518000	-3	0.1784
741	178000	518000	-3	0.1851
742	182000	518000	-2	0.1593
743	186000	518000	-2	0.1995
744	190000	518000	-1	0.1702
745	194000	518000	-1	0.0918
746	198000	518000	0	0.1263
747	202000	518000	0	0.1837
748	206000	518000	0	0.163
749	210000	518000	0	0.2541
750	214000	518000	1	0.1471
751	218000	518000	2	0.1554
752	222000	518000	3	0.1562
753	226000	518000	7	0.1677
754	230000	518000	8	0.1655
755	234000	518000	9	0.1807
756	238000	518000	8	0.2039
757	242000	518000	8	0.1853
758	246000	518000	8	0.332
759	250000	518000	10	0.1756
760	254000	518000	11	0.1901
761	258000	518000	12	0.1889
762	262000	518000	14	0.1839
763	266000	518000	15	0.2079
764	102000	514000	0	0.0279
765	106000	514000	1	0.1738
766	110000	514000	2	0.2694
767	114000	514000	-2	0.2762
768	118000	514000	-3	0.1747
769	122000	514000	-2	0.2009
770	126000	514000	-2	0.2314
771	130000	514000	0	0.1056
772	138000	514000	0	0.0351
773	170000	514000	0	0.0254
774	174000	514000	-1	0.0814
775	178000	514000	-1	0.0895
776	182000	514000	-1	0.0955
777	186000	514000	0	0.1446
778	190000	514000	0	0.1097
779	194000	514000	0	0.1281
780	198000	514000	0	0.2121
781	202000	514000	0	0.2516
782	206000	514000	0	0.1655
783	210000	514000	0	0.2038
784	214000	514000	1	0.1333
785	218000	514000	3	0.1365
786	222000	514000	4	0.1764
787	226000	514000	4	0.1972
788	230000	514000	5	0.2255
789	234000	514000	6	0.1859
790	238000	514000	7	0.2056
791	242000	514000	8	0.2156
792	246000	514000	9	0.1843
793	102000	510000	0	0.0072
794	106000	510000	2	0.1395
795	110000	510000	0	0.2023
796	114000	510000	-2	0.1637
797	118000	510000	-1	0.1755
798	122000	510000	-3	0.2161
799	126000	510000	-2	0.2095
800	130000	510000	0	0.1344
801	166000	510000	-3	0.1085
802	170000	510000	-3	0.1595
803	174000	510000	-3	0.2034
804	178000	510000	-3	0.1236
805	182000	510000	-1	0.0538
806	186000	510000	0	0.203
807	190000	510000	0	0.3497
808	194000	510000	0	0.1982
809	198000	510000	0	0.1655
810	202000	510000	0	0.2509
811	206000	510000	0	0.1664
812	210000	510000	0	0.1701
813	214000	510000	1	0.2125
814	218000	510000	2	0.1784
815	222000	510000	4	0.1561
816	226000	510000	5	0.1656
817	230000	510000	5	0.1677
818	234000	510000	7	0.1597
819	238000	510000	8	0.3409
820	242000	510000	9	0.2396
821	246000	510000	10	0.2012
822	102000	506000	4	0.0332
823	106000	506000	2	0.1895
824	110000	506000	0	0.1748
825	114000	506000	0	0.1466
826	118000	506000	-2	0.2033
827	122000	506000	-3	0.2352
828	126000	506000	-2	0.2066
829	130000	506000	-1	0.163
830	158000	506000	0	0.0757
